@RELATION pacman-data-training


   @ATTRIBUTE posicionpacmanx NUMERIC
   @ATTRIBUTE posicionpacmany NUMERIC
   @ATTRIBUTE fantasmasvivos NUMERIC
   @ATTRIBUTE distanciafantasma1 NUMERIC
   @ATTRIBUTE distanciafantasma2 NUMERIC
   @ATTRIBUTE distanciafantasma3 NUMERIC
   @ATTRIBUTE distanciafantasma4 NUMERIC
   @ATTRIBUTE numerocomidas NUMERIC
   @ATTRIBUTE distanciacomidamascercana NUMERIC
   @ATTRIBUTE score NUMERIC
   @ATTRIBUTE scoreSiguiente NUMERIC
   @ATTRIBUTE movimiento {North,South,East,West,Stop}

   @data
12,6,3,5,5,14,14,1,9,190,189,West
11,6,3,4,4,14,14,1,10,189,188,West
10,6,3,4,4,12,12,1,11,188,187,West
10,7,3,4,4,12,12,1,10,187,186,North
9,7,3,4,4,11,11,1,11,186,185,West
8,7,3,4,4,9,9,1,12,185,184,West
7,7,3,3,3,9,9,1,13,184,183,West
6,7,3,3,3,7,7,1,14,183,382,West
5,7,2,3,3,8,8,1,15,382,381,West
4,7,2,3,3,9,9,1,16,381,380,West
3,7,2,3,3,9,9,1,17,380,379,West
3,6,2,2,2,11,11,1,18,379,378,South
2,6,2,2,2,12,12,1,19,378,377,West
2,7,1,9223372036854775807,9223372036854775807,11,11,1,18,577,576,North
2,8,1,9223372036854775807,9223372036854775807,11,11,1,17,576,575,North
2,9,1,9223372036854775807,9223372036854775807,9,9,1,16,575,574,North
3,9,1,9223372036854775807,9223372036854775807,9,9,1,15,574,573,East
4,9,1,9223372036854775807,9223372036854775807,9,9,1,14,573,572,East
5,9,1,9223372036854775807,9223372036854775807,9,9,1,13,572,571,East
6,9,1,9223372036854775807,9223372036854775807,7,7,1,12,571,570,East
6,10,1,9223372036854775807,9223372036854775807,6,6,1,13,570,569,North
6,11,1,9223372036854775807,9223372036854775807,6,6,1,14,569,568,North
6,12,1,9223372036854775807,9223372036854775807,4,4,1,15,568,567,North
