@relation pacman-data-training-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute posicionpacmanx numeric
@attribute posicionpacmany numeric
@attribute fantasmasvivos numeric
@attribute distanciafantasma1 numeric
@attribute distanciafantasma2 numeric
@attribute distanciafantasma3 numeric
@attribute distanciafantasma4 numeric
@attribute numerocomidas numeric
@attribute distanciacomidamascercana numeric
@attribute score numeric
@attribute scoreSiguiente numeric
@attribute movimiento {North,South,East,West,Stop}

@data
0.791667,0.642857,0,1,1,1,1,0,1,0.793103,0.623025,South
0.791667,0.571429,0,1,1,1,1,0,1,0.791667,0.621896,South
0.791667,0.5,0,1,1,1,1,0,1,0.79023,0.620767,South
0.833333,0.5,0,1,1,1,1,0,1,0.788793,0.619639,East
0.875,0.5,0,1,1,1,1,0,1,0.787356,0.61851,East
0.916667,0.5,0,1,1,1,1,0,1,0.78592,0.617381,East
0.916667,0.428571,0,1,1,1,1,0,1,0.784483,0.616253,South
0,1,1,0.141414,0.141414,0.131313,0.131313,0,1,0.025862,0.020316,South
0,0.928571,1,0.121212,0.121212,0.111111,0.111111,0,1,0.024425,0.019187,South
0,0.857143,1,0.111111,0.111111,0.090909,0.090909,0,1,0.022989,0.018059,South
0,0.785714,1,0.090909,0.090909,0.080808,0.080808,0,1,0.021552,0.01693,South
0,0.714286,1,0.080808,0.080808,0.080808,0.080808,0,1,0.020115,0.015801,South
0,0.642857,1,0.060606,0.060606,0.060606,0.060606,0,1,0.018678,0.014673,South
0,0.571429,1,0.060606,0.060606,0.050505,0.050505,0,1,0.017241,0.013544,South
0,0.5,1,0.060606,0.060606,0.030303,0.030303,0,1,0.015805,0.012415,South
0,0.428571,1,0.060606,0.060606,0.020202,0.020202,0,1,0.014368,0.011287,South
0,0.357143,1,0.050505,0.050505,0.020202,0.020202,0,1,0.012931,0.010158,South
0,0.285714,1,0.030303,0.030303,0.010101,0.010101,0,1,0.011494,0.009029,South
0.041667,0,0.333333,1,1,1,1,0,1,0.579023,0.454853,East
0.041667,0.071429,0.333333,1,1,1,1,0,1,0.577586,0.453725,North
0.041667,0.142857,0.333333,1,1,1,1,0,1,0.576149,0.452596,North
0.041667,0.214286,0.333333,1,1,1,1,0,1,0.574713,0.451467,North
0.083333,0.214286,0.333333,1,1,1,1,0,1,0.573276,0.450339,East
0.083333,0.285714,0.333333,1,1,1,1,0,1,0.571839,0.674944,North
0.125,0.285714,0,1,1,1,1,0,1,0.857759,0.673815,East
0.125,0.214286,0,1,1,1,1,0,1,0.856322,0.672686,South
0.166667,0.214286,0,1,1,1,1,0,1,0.854885,0.671558,East
0.208333,0.214286,0,1,1,1,1,0,1,0.853448,0.670429,East
0.25,0.214286,0,1,1,1,1,0,1,0.852011,0.6693,East
0.291667,0.214286,0,1,1,1,1,0,1,0.850575,0.668172,East
0.333333,0.214286,0,1,1,1,1,0,1,0.849138,0.667043,East
0.375,0.214286,0,1,1,1,1,0,1,0.847701,0.665914,East
0.375,0.285714,0,1,1,1,1,0,1,0.846264,0.664786,North
0.416667,0.285714,0,1,1,1,1,0,1,0.844828,0.663657,East
0.416667,0.214286,0,1,1,1,1,0,1,0.843391,0.888262,South
0,0.5,1,0.10101,0.10101,0.060606,0.060606,1,0.121212,0.025862,0.020316,South
0,0.571429,1,0.121212,0.121212,0.040404,0.040404,1,0.131313,0.024425,0.019187,North
0.041667,0.571429,1,0.121212,0.121212,0.030303,0.030303,1,0.121212,0.022989,0.018059,East
0.083333,0.571429,1,0.121212,0.121212,0.030303,0.030303,1,0.111111,0.021552,0.01693,East
0.125,0.571429,1,0.111111,0.111111,0.010101,0.010101,1,0.10101,0.020115,0.015801,East
0.166667,0.571429,1,0.111111,0.111111,0.010101,0.010101,1,0.090909,0.018678,0.014673,East
0.166667,0.5,1,0.111111,0.111111,0,0,1,0.080808,0.017241,0.239278,South
0.416667,0.571429,0.333333,1,1,1,1,1,0.030303,0.581897,0.457111,East
0.416667,0.5,0.333333,1,1,1,1,1,0.020202,0.58046,0.455982,South
0.416667,0.428571,0.333333,1,1,1,1,1,0.030303,0.579023,0.454853,South
0.375,0.428571,0.333333,1,1,1,1,1,0.020202,0.577586,0.453725,West
0.375,0.357143,0.333333,1,1,1,1,1,0.010101,0.576149,0.452596,South
0.375,0.285714,0.333333,1,1,1,1,1,0,0.574713,0.564334,South
0.375,0.214286,0.333333,1,1,1,1,0.5,0.070707,0.716954,0.563205,South
0.375,0.142857,0.333333,1,1,1,1,0.5,0.080808,0.715517,0.562077,South
0.375,0.071429,0.333333,1,1,1,1,0.5,0.090909,0.71408,0.560948,South
0.375,0.142857,0,1,1,1,1,0.5,0.080808,1,0.785553,North
0.416667,0.142857,0,1,1,1,1,0.5,0.070707,0.998563,0.784424,East
0.458333,0.142857,0,1,1,1,1,0.5,0.060606,0.997126,0.783296,East
0.5,0.142857,0,1,1,1,1,0.5,0.050505,0.99569,0.782167,East
0.5,0.071429,0,1,1,1,1,0.5,0.060606,0.994253,0.781038,South
0.5,0,0,1,1,1,1,0.5,0.070707,0.992816,0.77991,South
0.5,0.071429,0,1,1,1,1,0.5,0.060606,0.991379,0.778781,North
0.5,0.142857,0,1,1,1,1,0.5,0.050505,0.989943,0.777652,North
0.541667,0.142857,0,1,1,1,1,0.5,0.040404,0.988506,0.776524,East
0.583333,0.142857,0,1,1,1,1,0.5,0.050505,0.987069,0.775395,East
0.583333,0.071429,0,1,1,1,1,0.5,0.060606,0.985632,1,South
0,1,1,0.141414,0.141414,0.131313,0.131313,0,1,0.025862,0.020316,South
0,0.928571,1,0.141414,0.141414,0.121212,0.121212,0,1,0.024425,0.019187,South
0,0.857143,1,0.121212,0.121212,0.111111,0.111111,0,1,0.022989,0.018059,South
0,0.785714,1,0.10101,0.10101,0.10101,0.10101,0,1,0.021552,0.01693,South
0,0.714286,1,0.10101,0.10101,0.10101,0.10101,0,1,0.020115,0.015801,South
