@relation pacman-data-training-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute posicionpacmanx numeric
@attribute posicionpacmany numeric
@attribute fantasmasvivos numeric
@attribute distanciafantasma1 numeric
@attribute distanciafantasma2 numeric
@attribute distanciafantasma3 numeric
@attribute distanciafantasma4 numeric
@attribute numerocomidas numeric
@attribute distanciacomidamascercana numeric
@attribute score numeric
@attribute scoreSiguiente numeric
@attribute movimiento {North,South,East,West,Stop}

@data
0.3,0,1,0.050505,0.050505,0.060606,0.060606,0,1,0.030501,0.204874,South
0.25,0,0.666667,1,1,0.040404,0.040404,0,1,0.247277,0.384477,West
0.2,0,0.333333,1,1,1,1,0,1,0.464052,0.383574,West
0.15,0,0.333333,1,1,1,1,0,1,0.462963,0.382671,West
0.15,0.0625,0.333333,1,1,1,1,0,1,0.461874,0.562274,North
0.1,0.0625,0,1,1,1,1,0,1,0.678649,0.561372,West
0.1,0,0,1,1,1,1,0,1,0.67756,0.560469,South
0.1,0.0625,0,1,1,1,1,0,1,0.676471,0.559567,North
0.1,0,0,1,1,1,1,0,1,0.675381,0.558664,South
0.05,0,0,1,1,1,1,0,1,0.674292,0.738267,West
0.7,0,1,0.323232,0.323232,0.282828,0.282828,0,1,0.030501,0.024368,East
0.7,0.0625,1,0.30303,0.30303,0.282828,0.282828,0,1,0.029412,0.023466,North
0.7,0.125,1,0.282828,0.282828,0.282828,0.282828,0,1,0.028322,0.022563,North
0.75,0.125,1,0.262626,0.262626,0.282828,0.282828,0,1,0.027233,0.021661,East
0.8,0.125,1,0.242424,0.242424,0.262626,0.262626,0,1,0.026144,0.020758,East
0.85,0.125,1,0.242424,0.242424,0.242424,0.242424,0,1,0.025054,0.019856,East
0.85,0.1875,1,0.242424,0.242424,0.222222,0.222222,0,1,0.023965,0.018953,North
0.85,0.25,1,0.232323,0.232323,0.212121,0.212121,0,1,0.022876,0.018051,North
0.85,0.3125,1,0.212121,0.212121,0.20202,0.20202,0,1,0.021786,0.017148,North
0.9,0.3125,1,0.191919,0.191919,0.20202,0.20202,0,1,0.020697,0.016245,East
0.95,0.3125,1,0.191919,0.191919,0.191919,0.191919,0,1,0.019608,0.015343,East
1,0.3125,1,0.171717,0.171717,0.191919,0.191919,0,1,0.018519,0.01444,East
1,0.375,1,0.151515,0.151515,0.191919,0.191919,0,1,0.017429,0.013538,North
1,0.4375,1,0.151515,0.151515,0.171717,0.171717,0,1,0.01634,0.012635,North
