@RELATION pacman-data-training


   @ATTRIBUTE posicionpacmanx NUMERIC
   @ATTRIBUTE posicionpacmany NUMERIC
   @ATTRIBUTE fantasmasvivos NUMERIC
   @ATTRIBUTE distanciafantasma1 NUMERIC
   @ATTRIBUTE distanciafantasma2 NUMERIC
   @ATTRIBUTE distanciafantasma3 NUMERIC
   @ATTRIBUTE distanciafantasma4 NUMERIC
   @ATTRIBUTE numerocomidas NUMERIC
   @ATTRIBUTE distanciacomidamascercana NUMERIC
   @ATTRIBUTE score NUMERIC
   @ATTRIBUTE scoreSiguiente NUMERIC
   @ATTRIBUTE movimiento {North,South,East,West,Stop}

   @data
5,10,3,9223372036854775807,9223372036854775807,10,10,0,999999999,178,177,East
5,9,3,9223372036854775807,9223372036854775807,10,10,0,999999999,177,176,South
5,8,3,9223372036854775807,9223372036854775807,8,8,0,999999999,176,175,South
5,7,3,9223372036854775807,9223372036854775807,8,8,0,999999999,175,174,South
5,6,3,9223372036854775807,9223372036854775807,6,6,0,999999999,174,173,South
5,5,3,9223372036854775807,9223372036854775807,8,8,0,999999999,173,172,South
5,4,3,9223372036854775807,9223372036854775807,10,10,0,999999999,172,171,South
5,3,3,9223372036854775807,9223372036854775807,12,12,0,999999999,171,170,South
6,3,3,9223372036854775807,9223372036854775807,10,10,0,999999999,170,169,East
7,3,3,9223372036854775807,9223372036854775807,9,9,0,999999999,169,168,East
8,3,3,9223372036854775807,9223372036854775807,7,7,0,999999999,168,167,East
9,3,3,9223372036854775807,9223372036854775807,7,7,0,999999999,167,166,East
9,4,3,9223372036854775807,9223372036854775807,7,7,0,999999999,166,165,North
9,5,3,9223372036854775807,9223372036854775807,7,7,0,999999999,165,164,North
9,6,3,9223372036854775807,9223372036854775807,5,5,0,999999999,164,163,North
9,7,3,9223372036854775807,9223372036854775807,5,5,0,999999999,163,162,North
9,8,3,9223372036854775807,9223372036854775807,3,3,0,999999999,162,161,North
9,9,3,9223372036854775807,9223372036854775807,3,3,0,999999999,161,160,North
9,10,3,9223372036854775807,9223372036854775807,2,2,0,999999999,160,159,North
10,10,3,9223372036854775807,9223372036854775807,1,1,0,999999999,159,358,East
11,10,2,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,358,357,East
11,11,2,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,357,356,North
11,12,2,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,356,355,North
12,12,2,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,355,354,East
13,12,2,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,354,353,East
14,12,2,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,353,352,East
15,12,2,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,352,351,East
15,11,2,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,351,350,South
15,10,2,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,350,349,South
16,10,1,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,549,548,East
17,10,1,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,548,547,East
18,10,1,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,547,546,East
18,11,1,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,546,545,North
18,12,1,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,545,544,North
19,12,1,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,544,543,East
19,13,1,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,543,542,North
20,13,1,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,542,541,East
20,13,1,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,541,540,East
20,14,1,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,540,539,North
20,15,1,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,539,538,North
21,15,1,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,538,537,East
22,15,1,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,537,736,East
1,17,4,15,15,15,15,0,999999999,-2,-3,South
1,16,4,13,13,13,13,0,999999999,-3,-4,South
1,15,4,12,12,12,12,0,999999999,-4,-5,South
1,14,4,12,12,12,12,0,999999999,-5,-6,South
1,13,4,11,11,12,12,0,999999999,-6,-7,South
1,12,4,10,10,10,10,0,999999999,-7,-8,South
1,11,4,8,8,8,8,0,999999999,-8,-9,South
1,10,4,7,7,7,7,0,999999999,-9,-10,South
1,9,4,5,5,5,5,0,999999999,-10,-11,South
1,8,4,4,4,3,3,0,999999999,-11,-12,South
1,7,4,3,3,1,1,0,999999999,-12,187,South
1,6,3,2,2,9223372036854775807,9223372036854775807,0,999999999,187,186,South
1,5,3,2,2,9223372036854775807,9223372036854775807,0,999999999,186,185,South
1,4,2,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,385,384,South
1,3,2,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,384,383,South
2,3,2,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,383,382,East
3,3,2,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,382,381,East
3,4,2,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,381,380,North
