@relation pacman-data-training-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute posicionpacmanx numeric
@attribute posicionpacmany numeric
@attribute fantasmasvivos numeric
@attribute distanciafantasma1 numeric
@attribute distanciafantasma2 numeric
@attribute distanciafantasma3 numeric
@attribute distanciafantasma4 numeric
@attribute numerocomidas numeric
@attribute distanciacomidamascercana numeric
@attribute score numeric
@attribute scoreSiguiente numeric
@attribute movimiento {North,South,East,West,Stop}

@data
0.518519,0.533333,0.666667,0,0,0,0,0.5,0,0.291013,0.226563,North
0.481481,0.533333,0.666667,0,0,0,0,0.5,0,0.289586,0.225446,West
0.444444,0.533333,0.666667,0,0,0,0,0.5,0,0.28816,0.22433,West
0.444444,0.6,0.666667,0,0,0,0,0.5,0,0.286733,0.223214,North
0.481481,0.6,0.666667,0,0,0,0,0.5,0,0.285307,0.222098,East
0.518519,0.6,0.666667,0,0,0,0,0.5,0,0.28388,0.220982,East
0.518519,0.666667,0.666667,0,0,0,0,0.5,0,0.282454,0.219866,North
0.518519,0.733333,0.666667,0,0,0,0,0.5,0,0.281027,0.21875,North
0.555556,0.733333,0.666667,0,0,0,0,0.5,0,0.279601,0.217634,East
0.592593,0.733333,0.666667,0,0,0,0,0.5,0,0.278174,0.216518,East
0.592593,0.666667,0.666667,0,0,0,0,0.5,0,0.276748,0.438616,South
0.555556,0.666667,0.333333,0,0,0,0,0.5,0,0.560628,0.4375,West
0.518519,0.666667,0.333333,0,0,0,0,0.5,0,0.559201,0.436384,West
0.481481,0.666667,0.333333,0,0,0,0,0.5,0,0.557775,0.435268,West
0.444444,0.666667,0.333333,0,0,0,0,0.5,0,0.556348,0.434152,West
0.407407,0.666667,0.333333,0,0,0,0,0.5,0,0.554922,0.433036,West
0.37037,0.666667,0.333333,0,0,0,0,0.5,0,0.553495,0.43192,West
0.333333,0.666667,0.333333,0,0,0,0,0.5,0,0.552068,0.430804,West
0.296296,0.666667,0.333333,0,0,0,0,0.5,0,0.550642,0.429688,West
0.296296,0.6,0.333333,0,0,0,0,0.5,0,0.549215,0.428571,South
0.296296,0.533333,0.333333,0,0,0,0,0.5,0,0.547789,0.427455,South
0.296296,0.466667,0.333333,0,0,0,0,0.5,0,0.546362,0.426339,South
0.296296,0.4,0.333333,0,0,0,0,0.5,0,0.544936,0.425223,South
0.259259,0.4,0.333333,0,0,0,0,0.5,0,0.543509,0.424107,West
0.222222,0.4,0,0,0,1,1,0.5,0,0.827389,0.646205,West
0.185185,0.4,0,0,0,1,1,0.5,0,0.825963,0.645089,West
0.148148,0.4,0,0,0,1,1,0.5,0,0.824536,0.643973,West
0.148148,0.333333,0,0,0,1,1,0.5,0,0.82311,0.642857,South
0.148148,0.266667,0,0,0,1,1,0.5,0,0.821683,0.641741,South
0.148148,0.2,0,0,0,1,1,0.5,0,0.820257,0.640625,South
0.148148,0.133333,0,0,0,1,1,0.5,0,0.81883,0.639509,South
0.148148,0.066667,0,0,0,1,1,0.5,0,0.817404,0.638393,South
0.111111,0.066667,0,0,0,1,1,0.5,0,0.815977,0.860491,West
0,0.933333,1,0,0,0,0,0,1,0.034237,0.02567,South
0,0.866667,1,0,0,0,0,0,1,0.03281,0.024554,South
0,0.8,1,0,0,0,0,0,1,0.031384,0.023438,South
0,0.733333,1,0,0,0,0,0,1,0.029957,0.022321,South
0,0.666667,1,0,0,0,0,0,1,0.028531,0.021205,South
0,0.6,1,0,0,0,0,0,1,0.027104,0.020089,South
0,0.533333,1,0,0,0,0,0,1,0.025678,0.018973,South
0,0.466667,1,0,0,0,0,0,1,0.024251,0.017857,South
0,0.4,1,0,0,0,0,0,1,0.022825,0.016741,South
0,0.333333,1,0,0,0,0,0,1,0.021398,0.015625,South
0,0.266667,1,0,0,0,0,0,1,0.019971,0.014509,South
0,0.2,1,0,0,0,0,0,1,0.018545,0.013393,South
0,0.133333,1,0,0,0,0,0,1,0.017118,0.012277,South
0.037037,0.133333,0.666667,0,0,1,1,0,1,0.300999,0.234375,East
0.074074,0.133333,0.666667,0,0,1,1,0,1,0.299572,0.233259,East
0.111111,0.133333,0.666667,0,0,1,1,0,1,0.298146,0.232143,East
0.148148,0.133333,0.666667,0,0,1,1,0,1,0.296719,0.231027,East
0.148148,0.133333,0.666667,0,0,1,1,0,1,0.295292,0.229911,East
0.148148,0.066667,0.666667,0,0,1,1,0,1,0.293866,0.228795,South
0.148148,0,0.666667,0,0,1,1,0,1,0.292439,0.227679,South
0.111111,0,0.666667,0,0,1,1,0,1,0.291013,0.226563,West
0.074074,0,0.666667,0,0,1,1,0,1,0.289586,0.225446,West
0.037037,0,0.666667,0,0,1,1,0,1,0.28816,0.22433,West
0.074074,0,0.666667,0,0,1,1,0,1,0.286733,0.446429,East
0.074074,0.066667,0.333333,1,1,1,1,0,1,0.570613,0.445313,North
0.111111,0.066667,0.333333,1,1,1,1,0,1,0.569187,0.444196,East
0.148148,0.066667,0.333333,1,1,1,1,0,1,0.56776,0.44308,East
0.148148,0.066667,0.333333,1,1,1,1,0,1,0.566334,0.441964,East
0.148148,0,0.333333,1,1,1,1,0,1,0.564907,0.664063,South
0.185185,0,0,1,1,1,1,0,1,0.848787,0.662946,East
0.222222,0,0,1,1,1,1,0,1,0.847361,0.66183,East
0.259259,0,0,1,1,1,1,0,1,0.845934,0.660714,East
0.222222,0,0,1,1,1,1,0,1,0.844508,0.659598,West
0.185185,0,0,1,1,1,1,0,1,0.843081,0.658482,West
0.148148,0,0,1,1,1,1,0,1,0.841655,0.657366,West
0.111111,0,0,1,1,1,1,0,1,0.840228,0.65625,West
0.074074,0,0,1,1,1,1,0,1,0.838802,0.655134,West
0.074074,0.066667,0,1,1,1,1,0,1,0.837375,0.654018,North
0,0.933333,1,0,0,0,0,0,1,0.034237,0.02567,South
0,0.866667,1,0,0,0,0,0,1,0.03281,0.024554,South
0,0.8,1,0,0,0,0,0,1,0.031384,0.023438,South
0,0.733333,1,0,0,0,0,0,1,0.029957,0.022321,South
0,0.666667,1,0,0,0,0,0,1,0.028531,0.021205,South
0,0.6,1,0,0,0,0,0,1,0.027104,0.020089,South
0,0.533333,1,0,0,0,0,0,1,0.025678,0.018973,South
0,0.466667,1,0,0,0,0,0,1,0.024251,0.017857,South
0,0.4,1,0,0,0,0,0,1,0.022825,0.016741,South
